Origin,Timestamp,Horizon,TimesFM
2014-12-16 00:00:00,2014-12-16 01:00:00,3,1040.3392
2014-12-16 00:00:00,2014-12-16 01:30:00,4,994.31274
2014-12-16 00:00:00,2014-12-16 02:00:00,5,960.82434
2014-12-16 00:00:00,2014-12-16 02:30:00,6,933.98047
2014-12-16 00:00:00,2014-12-16 03:00:00,7,923.344
2014-12-16 00:00:00,2014-12-16 03:30:00,8,912.4387
2014-12-16 00:00:00,2014-12-16 04:00:00,9,931.8326
2014-12-16 00:00:00,2014-12-16 04:30:00,10,963.0248
2014-12-16 00:00:00,2014-12-16 05:00:00,11,988.11523
2014-12-16 00:00:00,2014-12-16 05:30:00,12,1034.156
2014-12-16 00:00:00,2014-12-16 06:00:00,13,1099.9143
2014-12-16 00:00:00,2014-12-16 06:30:00,14,1160.5338
2014-12-16 00:00:00,2014-12-16 07:00:00,15,1189.0417
2014-12-16 00:00:00,2014-12-16 07:30:00,16,1168.8982
2014-12-16 00:00:00,2014-12-16 08:00:00,17,1180.8665
2014-12-16 00:00:00,2014-12-16 08:30:00,18,1175.951
2014-12-16 00:00:00,2014-12-16 09:00:00,19,1162.2483
2014-12-16 00:00:00,2014-12-16 09:30:00,20,1147.8191
2014-12-16 00:00:00,2014-12-16 10:00:00,21,1143.4437
2014-12-16 00:00:00,2014-12-16 10:30:00,22,1139.4905
2014-12-16 00:00:00,2014-12-16 11:00:00,23,1137.7007
2014-12-16 00:00:00,2014-12-16 11:30:00,24,1190.9319
2014-12-16 00:00:00,2014-12-16 12:00:00,25,1187.2123
2014-12-16 00:00:00,2014-12-16 12:30:00,26,1200.6006
2014-12-16 00:00:00,2014-12-16 13:00:00,27,1220.2231
2014-12-16 00:00:00,2014-12-16 13:30:00,28,1246.6122
2014-12-16 00:00:00,2014-12-16 14:00:00,29,1276.4575
2014-12-16 00:00:00,2014-12-16 14:30:00,30,1285.4861
2014-12-16 00:00:00,2014-12-16 15:00:00,31,1321.7527
2014-12-16 00:00:00,2014-12-16 15:30:00,32,1354.4858
2014-12-16 00:00:00,2014-12-16 16:00:00,33,1374.8254
2014-12-16 00:00:00,2014-12-16 16:30:00,34,1391.2462
2014-12-16 00:00:00,2014-12-16 17:00:00,35,1410.7024
2014-12-16 00:00:00,2014-12-16 17:30:00,36,1425.297
2014-12-16 00:00:00,2014-12-16 18:00:00,37,1407.7378
2014-12-16 00:00:00,2014-12-16 18:30:00,38,1393.0929
2014-12-16 00:00:00,2014-12-16 19:00:00,39,1365.057
2014-12-16 00:00:00,2014-12-16 19:30:00,40,1343.0984
2014-12-16 00:00:00,2014-12-16 20:00:00,41,1340.3862
2014-12-16 00:00:00,2014-12-16 20:30:00,42,1304.7661
2014-12-16 00:00:00,2014-12-16 21:00:00,43,1257.155
2014-12-16 00:00:00,2014-12-16 21:30:00,44,1196.2218
2014-12-16 00:00:00,2014-12-16 22:00:00,45,1135.4158
2014-12-16 00:00:00,2014-12-16 22:30:00,46,1094.5378
2014-12-16 00:00:00,2014-12-16 23:00:00,47,1122.6129
2014-12-16 00:00:00,2014-12-16 23:30:00,48,1231.8773
2014-12-17 00:00:00,2014-12-17 00:00:00,1,1201.1506
2014-12-17 00:00:00,2014-12-17 00:30:00,2,1106.2295
2014-12-17 00:00:00,2014-12-17 01:00:00,3,1025.9034
2014-12-17 00:00:00,2014-12-17 01:30:00,4,981.02325
2014-12-17 00:00:00,2014-12-17 02:00:00,5,933.9527
2014-12-17 00:00:00,2014-12-17 02:30:00,6,908.94653
2014-12-17 00:00:00,2014-12-17 03:00:00,7,898.42444
2014-12-17 00:00:00,2014-12-17 03:30:00,8,892.54333
2014-12-17 00:00:00,2014-12-17 04:00:00,9,900.9242
2014-12-17 00:00:00,2014-12-17 04:30:00,10,937.33734
2014-12-17 00:00:00,2014-12-17 05:00:00,11,961.0654
2014-12-17 00:00:00,2014-12-17 05:30:00,12,1024.727
2014-12-17 00:00:00,2014-12-17 06:00:00,13,1088.2695
2014-12-17 00:00:00,2014-12-17 06:30:00,14,1149.534
2014-12-17 00:00:00,2014-12-17 07:00:00,15,1181.8004
2014-12-17 00:00:00,2014-12-17 07:30:00,16,1179.2618
2014-12-17 00:00:00,2014-12-17 08:00:00,17,1206.849
2014-12-17 00:00:00,2014-12-17 08:30:00,18,1201.4988
2014-12-17 00:00:00,2014-12-17 09:00:00,19,1191.983
2014-12-17 00:00:00,2014-12-17 09:30:00,20,1172.7511
2014-12-17 00:00:00,2014-12-17 10:00:00,21,1158.2103
2014-12-17 00:00:00,2014-12-17 10:30:00,22,1138.9259
2014-12-17 00:00:00,2014-12-17 11:00:00,23,1123.2255
2014-12-17 00:00:00,2014-12-17 11:30:00,24,1181.3452
2014-12-17 00:00:00,2014-12-17 12:00:00,25,1160.2336
2014-12-17 00:00:00,2014-12-17 12:30:00,26,1159.2891
2014-12-17 00:00:00,2014-12-17 13:00:00,27,1153.6707
2014-12-17 00:00:00,2014-12-17 13:30:00,28,1155.2684
2014-12-17 00:00:00,2014-12-17 14:00:00,29,1163.2169
2014-12-17 00:00:00,2014-12-17 14:30:00,30,1178.3717
2014-12-17 00:00:00,2014-12-17 15:00:00,31,1194.3734
2014-12-17 00:00:00,2014-12-17 15:30:00,32,1205.4479
2014-12-17 00:00:00,2014-12-17 16:00:00,33,1228.8016
2014-12-17 00:00:00,2014-12-17 16:30:00,34,1254.8027
2014-12-17 00:00:00,2014-12-17 17:00:00,35,1285.5808
2014-12-17 00:00:00,2014-12-17 17:30:00,36,1304.325
2014-12-17 00:00:00,2014-12-17 18:00:00,37,1316.5732
2014-12-17 00:00:00,2014-12-17 18:30:00,38,1324.831
2014-12-17 00:00:00,2014-12-17 19:00:00,39,1300.0354
2014-12-17 00:00:00,2014-12-17 19:30:00,40,1281.9817
2014-12-17 00:00:00,2014-12-17 20:00:00,41,1282.2903
2014-12-17 00:00:00,2014-12-17 20:30:00,42,1272.5115
2014-12-17 00:00:00,2014-12-17 21:00:00,43,1230.9105
2014-12-17 00:00:00,2014-12-17 21:30:00,44,1171.9678
2014-12-17 00:00:00,2014-12-17 22:00:00,45,1125.2488
2014-12-17 00:00:00,2014-12-17 22:30:00,46,1085.474
2014-12-17 00:00:00,2014-12-17 23:00:00,47,1098.9034
2014-12-17 00:00:00,2014-12-17 23:30:00,48,1227.4142
2014-12-18 00:00:00,2014-12-18 00:00:00,1,1197.219
2014-12-18 00:00:00,2014-12-18 00:30:00,2,1101.36
2014-12-18 00:00:00,2014-12-18 01:00:00,3,1037.3989
2014-12-18 00:00:00,2014-12-18 01:30:00,4,979.4532
2014-12-18 00:00:00,2014-12-18 02:00:00,5,926.4127
2014-12-18 00:00:00,2014-12-18 02:30:00,6,900.2053
2014-12-18 00:00:00,2014-12-18 03:00:00,7,889.9907
2014-12-18 00:00:00,2014-12-18 03:30:00,8,884.1393
2014-12-18 00:00:00,2014-12-18 04:00:00,9,888.1542
2014-12-18 00:00:00,2014-12-18 04:30:00,10,919.45264
2014-12-18 00:00:00,2014-12-18 05:00:00,11,948.182
2014-12-18 00:00:00,2014-12-18 05:30:00,12,998.3553
2014-12-18 00:00:00,2014-12-18 06:00:00,13,1037.5961
2014-12-18 00:00:00,2014-12-18 06:30:00,14,1108.694
2014-12-18 00:00:00,2014-12-18 07:00:00,15,1145.7891
2014-12-18 00:00:00,2014-12-18 07:30:00,16,1131.8502
2014-12-18 00:00:00,2014-12-18 08:00:00,17,1134.8768
2014-12-18 00:00:00,2014-12-18 08:30:00,18,1128.556
2014-12-18 00:00:00,2014-12-18 09:00:00,19,1118.7992
2014-12-18 00:00:00,2014-12-18 09:30:00,20,1086.4211
2014-12-18 00:00:00,2014-12-18 10:00:00,21,1076.5453
2014-12-18 00:00:00,2014-12-18 10:30:00,22,1067.4895
2014-12-18 00:00:00,2014-12-18 11:00:00,23,1053.017
2014-12-18 00:00:00,2014-12-18 11:30:00,24,1078.0577
2014-12-18 00:00:00,2014-12-18 12:00:00,25,1073.3821
2014-12-18 00:00:00,2014-12-18 12:30:00,26,1085.9967
2014-12-18 00:00:00,2014-12-18 13:00:00,27,1089.795
2014-12-18 00:00:00,2014-12-18 13:30:00,28,1096.6716
2014-12-18 00:00:00,2014-12-18 14:00:00,29,1094.1106
2014-12-18 00:00:00,2014-12-18 14:30:00,30,1101.8495
2014-12-18 00:00:00,2014-12-18 15:00:00,31,1144.2644
2014-12-18 00:00:00,2014-12-18 15:30:00,32,1166.1967
2014-12-18 00:00:00,2014-12-18 16:00:00,33,1210.43
2014-12-18 00:00:00,2014-12-18 16:30:00,34,1247.6484
2014-12-18 00:00:00,2014-12-18 17:00:00,35,1284.5105
2014-12-18 00:00:00,2014-12-18 17:30:00,36,1309.1154
2014-12-18 00:00:00,2014-12-18 18:00:00,37,1327.1547
2014-12-18 00:00:00,2014-12-18 18:30:00,38,1349.2576
2014-12-18 00:00:00,2014-12-18 19:00:00,39,1334.7969
2014-12-18 00:00:00,2014-12-18 19:30:00,40,1318.9838
2014-12-18 00:00:00,2014-12-18 20:00:00,41,1330.4128
2014-12-18 00:00:00,2014-12-18 20:30:00,42,1315.5815
2014-12-18 00:00:00,2014-12-18 21:00:00,43,1259.9258
2014-12-18 00:00:00,2014-12-18 21:30:00,44,1185.7122
2014-12-18 00:00:00,2014-12-18 22:00:00,45,1145.831
2014-12-18 00:00:00,2014-12-18 22:30:00,46,1094.6097
2014-12-18 00:00:00,2014-12-18 23:00:00,47,1115.9314
2014-12-18 00:00:00,2014-12-18 23:30:00,48,1263.3774
2014-12-19 00:00:00,2014-12-19 00:00:00,1,1170.3945
2014-12-19 00:00:00,2014-12-19 00:30:00,2,1083.086
2014-12-19 00:00:00,2014-12-19 01:00:00,3,1007.80493
2014-12-19 00:00:00,2014-12-19 01:30:00,4,953.2749
2014-12-19 00:00:00,2014-12-19 02:00:00,5,911.65186
2014-12-19 00:00:00,2014-12-19 02:30:00,6,892.9966
2014-12-19 00:00:00,2014-12-19 03:00:00,7,883.98047
2014-12-19 00:00:00,2014-12-19 03:30:00,8,872.1814
2014-12-19 00:00:00,2014-12-19 04:00:00,9,885.8932
2014-12-19 00:00:00,2014-12-19 04:30:00,10,907.44977
2014-12-19 00:00:00,2014-12-19 05:00:00,11,930.1556
2014-12-19 00:00:00,2014-12-19 05:30:00,12,980.0668
2014-12-19 00:00:00,2014-12-19 06:00:00,13,1028.6761
2014-12-19 00:00:00,2014-12-19 06:30:00,14,1090.6268
2014-12-19 00:00:00,2014-12-19 07:00:00,15,1125.6144
2014-12-19 00:00:00,2014-12-19 07:30:00,16,1104.1637
2014-12-19 00:00:00,2014-12-19 08:00:00,17,1116.9392
2014-12-19 00:00:00,2014-12-19 08:30:00,18,1109.5068
2014-12-19 00:00:00,2014-12-19 09:00:00,19,1097.677
2014-12-19 00:00:00,2014-12-19 09:30:00,20,1073.8018
2014-12-19 00:00:00,2014-12-19 10:00:00,21,1066.164
2014-12-19 00:00:00,2014-12-19 10:30:00,22,1052.0261
2014-12-19 00:00:00,2014-12-19 11:00:00,23,1041.8812
2014-12-19 00:00:00,2014-12-19 11:30:00,24,1060.4265
2014-12-19 00:00:00,2014-12-19 12:00:00,25,1041.3137
2014-12-19 00:00:00,2014-12-19 12:30:00,26,1038.9912
2014-12-19 00:00:00,2014-12-19 13:00:00,27,1028.2454
2014-12-19 00:00:00,2014-12-19 13:30:00,28,1026.921
2014-12-19 00:00:00,2014-12-19 14:00:00,29,1041.7478
2014-12-19 00:00:00,2014-12-19 14:30:00,30,1047.5244
2014-12-19 00:00:00,2014-12-19 15:00:00,31,1071.4045
2014-12-19 00:00:00,2014-12-19 15:30:00,32,1092.6821
2014-12-19 00:00:00,2014-12-19 16:00:00,33,1110.7938
2014-12-19 00:00:00,2014-12-19 16:30:00,34,1146.5902
2014-12-19 00:00:00,2014-12-19 17:00:00,35,1164.375
2014-12-19 00:00:00,2014-12-19 17:30:00,36,1173.342
2014-12-19 00:00:00,2014-12-19 18:00:00,37,1193.3364
2014-12-19 00:00:00,2014-12-19 18:30:00,38,1202.853
2014-12-19 00:00:00,2014-12-19 19:00:00,39,1196.5846
2014-12-19 00:00:00,2014-12-19 19:30:00,40,1180.5629
2014-12-19 00:00:00,2014-12-19 20:00:00,41,1174.9089
2014-12-19 00:00:00,2014-12-19 20:30:00,42,1173.0242
2014-12-19 00:00:00,2014-12-19 21:00:00,43,1147.5024
2014-12-19 00:00:00,2014-12-19 21:30:00,44,1107.5769
2014-12-19 00:00:00,2014-12-19 22:00:00,45,1064.1489
2014-12-19 00:00:00,2014-12-19 22:30:00,46,1020.8396
2014-12-19 00:00:00,2014-12-19 23:00:00,47,1053.5474
2014-12-19 00:00:00,2014-12-19 23:30:00,48,1180.6937
2014-12-20 00:00:00,2014-12-20 00:00:00,1,1160.2473
2014-12-20 00:00:00,2014-12-20 00:30:00,2,1066.6205
2014-12-20 00:00:00,2014-12-20 01:00:00,3,1004.1704
2014-12-20 00:00:00,2014-12-20 01:30:00,4,953.99786
2014-12-20 00:00:00,2014-12-20 02:00:00,5,904.9879
2014-12-20 00:00:00,2014-12-20 02:30:00,6,871.353
2014-12-20 00:00:00,2014-12-20 03:00:00,7,864.8351
2014-12-20 00:00:00,2014-12-20 03:30:00,8,859.1222
2014-12-20 00:00:00,2014-12-20 04:00:00,9,861.36816
2014-12-20 00:00:00,2014-12-20 04:30:00,10,880.28345
2014-12-20 00:00:00,2014-12-20 05:00:00,11,896.13947
2014-12-20 00:00:00,2014-12-20 05:30:00,12,941.1879
2014-12-20 00:00:00,2014-12-20 06:00:00,13,963.7654
2014-12-20 00:00:00,2014-12-20 06:30:00,14,1019.3106
2014-12-20 00:00:00,2014-12-20 07:00:00,15,1054.3417
2014-12-20 00:00:00,2014-12-20 07:30:00,16,1034.8954
2014-12-20 00:00:00,2014-12-20 08:00:00,17,1036.2792
2014-12-20 00:00:00,2014-12-20 08:30:00,18,1022.62744
2014-12-20 00:00:00,2014-12-20 09:00:00,19,1009.9672
2014-12-20 00:00:00,2014-12-20 09:30:00,20,982.5206
2014-12-20 00:00:00,2014-12-20 10:00:00,21,955.96204
2014-12-20 00:00:00,2014-12-20 10:30:00,22,949.7282
2014-12-20 00:00:00,2014-12-20 11:00:00,23,944.6122
2014-12-20 00:00:00,2014-12-20 11:30:00,24,963.9697
2014-12-20 00:00:00,2014-12-20 12:00:00,25,951.76
2014-12-20 00:00:00,2014-12-20 12:30:00,26,938.55286
2014-12-20 00:00:00,2014-12-20 13:00:00,27,943.27625
2014-12-20 00:00:00,2014-12-20 13:30:00,28,939.9757
2014-12-20 00:00:00,2014-12-20 14:00:00,29,945.1249
2014-12-20 00:00:00,2014-12-20 14:30:00,30,960.67596
2014-12-20 00:00:00,2014-12-20 15:00:00,31,991.8062
2014-12-20 00:00:00,2014-12-20 15:30:00,32,1008.5474
2014-12-20 00:00:00,2014-12-20 16:00:00,33,1046.4165
2014-12-20 00:00:00,2014-12-20 16:30:00,34,1085.5352
2014-12-20 00:00:00,2014-12-20 17:00:00,35,1122.6172
2014-12-20 00:00:00,2014-12-20 17:30:00,36,1150.8682
2014-12-20 00:00:00,2014-12-20 18:00:00,37,1166.531
2014-12-20 00:00:00,2014-12-20 18:30:00,38,1184.5728
2014-12-20 00:00:00,2014-12-20 19:00:00,39,1191.1431
2014-12-20 00:00:00,2014-12-20 19:30:00,40,1185.4333
2014-12-20 00:00:00,2014-12-20 20:00:00,41,1205.3575
2014-12-20 00:00:00,2014-12-20 20:30:00,42,1202.2382
2014-12-20 00:00:00,2014-12-20 21:00:00,43,1172.3612
2014-12-20 00:00:00,2014-12-20 21:30:00,44,1135.178
2014-12-20 00:00:00,2014-12-20 22:00:00,45,1089.0294
2014-12-20 00:00:00,2014-12-20 22:30:00,46,1061.4442
2014-12-20 00:00:00,2014-12-20 23:00:00,47,1077.9225
2014-12-20 00:00:00,2014-12-20 23:30:00,48,1213.042
2014-12-21 00:00:00,2014-12-21 00:00:00,1,1199.3356
2014-12-21 00:00:00,2014-12-21 00:30:00,2,1110.6106
2014-12-21 00:00:00,2014-12-21 01:00:00,3,1026.9283
2014-12-21 00:00:00,2014-12-21 01:30:00,4,963.05664
2014-12-21 00:00:00,2014-12-21 02:00:00,5,917.0917
2014-12-21 00:00:00,2014-12-21 02:30:00,6,896.3668
2014-12-21 00:00:00,2014-12-21 03:00:00,7,880.37396
2014-12-21 00:00:00,2014-12-21 03:30:00,8,866.4403
2014-12-21 00:00:00,2014-12-21 04:00:00,9,861.37885
2014-12-21 00:00:00,2014-12-21 04:30:00,10,862.53015
2014-12-21 00:00:00,2014-12-21 05:00:00,11,891.8744
2014-12-21 00:00:00,2014-12-21 05:30:00,12,923.0707
2014-12-21 00:00:00,2014-12-21 06:00:00,13,943.19684
2014-12-21 00:00:00,2014-12-21 06:30:00,14,997.084
2014-12-21 00:00:00,2014-12-21 07:00:00,15,1021.36206
2014-12-21 00:00:00,2014-12-21 07:30:00,16,977.6647
2014-12-21 00:00:00,2014-12-21 08:00:00,17,983.33124
2014-12-21 00:00:00,2014-12-21 08:30:00,18,986.66046
2014-12-21 00:00:00,2014-12-21 09:00:00,19,974.2731
2014-12-21 00:00:00,2014-12-21 09:30:00,20,957.9249
2014-12-21 00:00:00,2014-12-21 10:00:00,21,948.3519
2014-12-21 00:00:00,2014-12-21 10:30:00,22,957.61755
2014-12-21 00:00:00,2014-12-21 11:00:00,23,951.9303
2014-12-21 00:00:00,2014-12-21 11:30:00,24,982.5652
2014-12-21 00:00:00,2014-12-21 12:00:00,25,973.2965
2014-12-21 00:00:00,2014-12-21 12:30:00,26,991.32
2014-12-21 00:00:00,2014-12-21 13:00:00,27,1009.7491
2014-12-21 00:00:00,2014-12-21 13:30:00,28,1026.3896
2014-12-21 00:00:00,2014-12-21 14:00:00,29,1059.412
2014-12-21 00:00:00,2014-12-21 14:30:00,30,1100.6932
2014-12-21 00:00:00,2014-12-21 15:00:00,31,1128.3627
2014-12-21 00:00:00,2014-12-21 15:30:00,32,1185.2075
2014-12-21 00:00:00,2014-12-21 16:00:00,33,1239.8151
2014-12-21 00:00:00,2014-12-21 16:30:00,34,1287.4663
2014-12-21 00:00:00,2014-12-21 17:00:00,35,1307.7429
2014-12-21 00:00:00,2014-12-21 17:30:00,36,1320.4932
2014-12-21 00:00:00,2014-12-21 18:00:00,37,1331.3733
2014-12-21 00:00:00,2014-12-21 18:30:00,38,1334.9037
2014-12-21 00:00:00,2014-12-21 19:00:00,39,1324.6855
2014-12-21 00:00:00,2014-12-21 19:30:00,40,1305.3936
2014-12-21 00:00:00,2014-12-21 20:00:00,41,1320.9646
2014-12-21 00:00:00,2014-12-21 20:30:00,42,1296.8876
2014-12-21 00:00:00,2014-12-21 21:00:00,43,1250.0901
2014-12-21 00:00:00,2014-12-21 21:30:00,44,1202.7953
2014-12-21 00:00:00,2014-12-21 22:00:00,45,1144.4441
2014-12-21 00:00:00,2014-12-21 22:30:00,46,1090.0134
2014-12-21 00:00:00,2014-12-21 23:00:00,47,1105.8374
2014-12-21 00:00:00,2014-12-21 23:30:00,48,1250.5996
2014-12-22 00:00:00,2014-12-22 00:00:00,1,1332.0449
2014-12-22 00:00:00,2014-12-22 00:30:00,2,1213.0537
2014-12-22 00:00:00,2014-12-22 01:00:00,3,1119.3141
2014-12-22 00:00:00,2014-12-22 01:30:00,4,1040.1792
2014-12-22 00:00:00,2014-12-22 02:00:00,5,995.1485
2014-12-22 00:00:00,2014-12-22 02:30:00,6,965.4319
2014-12-22 00:00:00,2014-12-22 03:00:00,7,956.8998
2014-12-22 00:00:00,2014-12-22 03:30:00,8,942.3159
2014-12-22 00:00:00,2014-12-22 04:00:00,9,950.4438
2014-12-22 00:00:00,2014-12-22 04:30:00,10,953.272
2014-12-22 00:00:00,2014-12-22 05:00:00,11,977.8643
2014-12-22 00:00:00,2014-12-22 05:30:00,12,1033.4973
2014-12-22 00:00:00,2014-12-22 06:00:00,13,1083.3312
2014-12-22 00:00:00,2014-12-22 06:30:00,14,1144.6254
2014-12-22 00:00:00,2014-12-22 07:00:00,15,1188.2529
2014-12-22 00:00:00,2014-12-22 07:30:00,16,1150.214
2014-12-22 00:00:00,2014-12-22 08:00:00,17,1175.9258
2014-12-22 00:00:00,2014-12-22 08:30:00,18,1180.0007
2014-12-22 00:00:00,2014-12-22 09:00:00,19,1179.9497
2014-12-22 00:00:00,2014-12-22 09:30:00,20,1182.708
2014-12-22 00:00:00,2014-12-22 10:00:00,21,1205.2123
2014-12-22 00:00:00,2014-12-22 10:30:00,22,1232.5669
2014-12-22 00:00:00,2014-12-22 11:00:00,23,1247.7777
2014-12-22 00:00:00,2014-12-22 11:30:00,24,1312.1879
2014-12-22 00:00:00,2014-12-22 12:00:00,25,1307.0807
2014-12-22 00:00:00,2014-12-22 12:30:00,26,1312.8889
2014-12-22 00:00:00,2014-12-22 13:00:00,27,1342.1262
2014-12-22 00:00:00,2014-12-22 13:30:00,28,1367.8677
2014-12-22 00:00:00,2014-12-22 14:00:00,29,1397.5468
2014-12-22 00:00:00,2014-12-22 14:30:00,30,1424.1241
2014-12-22 00:00:00,2014-12-22 15:00:00,31,1467.8367
2014-12-22 00:00:00,2014-12-22 15:30:00,32,1487.827
2014-12-22 00:00:00,2014-12-22 16:00:00,33,1536.898
2014-12-22 00:00:00,2014-12-22 16:30:00,34,1583.7456
2014-12-22 00:00:00,2014-12-22 17:00:00,35,1605.0176
2014-12-22 00:00:00,2014-12-22 17:30:00,36,1607.4097
2014-12-22 00:00:00,2014-12-22 18:00:00,37,1595.9856
2014-12-22 00:00:00,2014-12-22 18:30:00,38,1576.6683
2014-12-22 00:00:00,2014-12-22 19:00:00,39,1551.3447
2014-12-22 00:00:00,2014-12-22 19:30:00,40,1520.4236
2014-12-22 00:00:00,2014-12-22 20:00:00,41,1499.7659
2014-12-22 00:00:00,2014-12-22 20:30:00,42,1455.7463
2014-12-22 00:00:00,2014-12-22 21:00:00,43,1384.4558
2014-12-22 00:00:00,2014-12-22 21:30:00,44,1298.3228
2014-12-22 00:00:00,2014-12-22 22:00:00,45,1222.6656
2014-12-22 00:00:00,2014-12-22 22:30:00,46,1168.5011
2014-12-22 00:00:00,2014-12-22 23:00:00,47,1188.0115
2014-12-22 00:00:00,2014-12-22 23:30:00,48,1345.5931
2014-12-23 00:00:00,2014-12-23 00:00:00,1,1252.5437
2014-12-23 00:00:00,2014-12-23 00:30:00,2,1157.9032
2014-12-23 00:00:00,2014-12-23 01:00:00,3,1080.466
2014-12-23 00:00:00,2014-12-23 01:30:00,4,1024.8828
2014-12-23 00:00:00,2014-12-23 02:00:00,5,1001.6246
2014-12-23 00:00:00,2014-12-23 02:30:00,6,969.01874
2014-12-23 00:00:00,2014-12-23 03:00:00,7,941.0127
2014-12-23 00:00:00,2014-12-23 03:30:00,8,931.7958
2014-12-23 00:00:00,2014-12-23 04:00:00,9,939.48224
2014-12-23 00:00:00,2014-12-23 04:30:00,10,966.53406
2014-12-23 00:00:00,2014-12-23 05:00:00,11,1002.1343
2014-12-23 00:00:00,2014-12-23 05:30:00,12,1046.4337
2014-12-23 00:00:00,2014-12-23 06:00:00,13,1103.4603
2014-12-23 00:00:00,2014-12-23 06:30:00,14,1171.1145
2014-12-23 00:00:00,2014-12-23 07:00:00,15,1207.1714
2014-12-23 00:00:00,2014-12-23 07:30:00,16,1198.7704
2014-12-23 00:00:00,2014-12-23 08:00:00,17,1204.3801
2014-12-23 00:00:00,2014-12-23 08:30:00,18,1204.2812
2014-12-23 00:00:00,2014-12-23 09:00:00,19,1194.5399
2014-12-23 00:00:00,2014-12-23 09:30:00,20,1177.4069
2014-12-23 00:00:00,2014-12-23 10:00:00,21,1164.8386
2014-12-23 00:00:00,2014-12-23 10:30:00,22,1151.043
2014-12-23 00:00:00,2014-12-23 11:00:00,23,1138.1254
2014-12-23 00:00:00,2014-12-23 11:30:00,24,1176.6694
2014-12-23 00:00:00,2014-12-23 12:00:00,25,1155.4658
2014-12-23 00:00:00,2014-12-23 12:30:00,26,1138.3291
2014-12-23 00:00:00,2014-12-23 13:00:00,27,1125.2651
2014-12-23 00:00:00,2014-12-23 13:30:00,28,1113.3275
2014-12-23 00:00:00,2014-12-23 14:00:00,29,1120.7302
2014-12-23 00:00:00,2014-12-23 14:30:00,30,1120.6075
2014-12-23 00:00:00,2014-12-23 15:00:00,31,1125.9286
2014-12-23 00:00:00,2014-12-23 15:30:00,32,1133.8383
2014-12-23 00:00:00,2014-12-23 16:00:00,33,1166.5541
2014-12-23 00:00:00,2014-12-23 16:30:00,34,1202.9011
2014-12-23 00:00:00,2014-12-23 17:00:00,35,1200.3983
2014-12-23 00:00:00,2014-12-23 17:30:00,36,1198.3323
2014-12-23 00:00:00,2014-12-23 18:00:00,37,1187.6274
2014-12-23 00:00:00,2014-12-23 18:30:00,38,1183.9648
2014-12-23 00:00:00,2014-12-23 19:00:00,39,1180.443
2014-12-23 00:00:00,2014-12-23 19:30:00,40,1168.404
2014-12-23 00:00:00,2014-12-23 20:00:00,41,1175.2272
2014-12-23 00:00:00,2014-12-23 20:30:00,42,1155.056
2014-12-23 00:00:00,2014-12-23 21:00:00,43,1119.2931
2014-12-23 00:00:00,2014-12-23 21:30:00,44,1065.308
2014-12-23 00:00:00,2014-12-23 22:00:00,45,1031.3767
2014-12-23 00:00:00,2014-12-23 22:30:00,46,1002.91046
2014-12-23 00:00:00,2014-12-23 23:00:00,47,1038.5188
2014-12-23 00:00:00,2014-12-23 23:30:00,48,1170.9242
2014-12-24 00:00:00,2014-12-24 00:00:00,1,1150.4451
2014-12-24 00:00:00,2014-12-24 00:30:00,2,1066.4159
2014-12-24 00:00:00,2014-12-24 01:00:00,3,972.5241
2014-12-24 00:00:00,2014-12-24 01:30:00,4,910.3697
2014-12-24 00:00:00,2014-12-24 02:00:00,5,859.7203
2014-12-24 00:00:00,2014-12-24 02:30:00,6,833.09863
2014-12-24 00:00:00,2014-12-24 03:00:00,7,819.6815
2014-12-24 00:00:00,2014-12-24 03:30:00,8,819.6195
2014-12-24 00:00:00,2014-12-24 04:00:00,9,826.6112
2014-12-24 00:00:00,2014-12-24 04:30:00,10,862.7271
2014-12-24 00:00:00,2014-12-24 05:00:00,11,895.01294
2014-12-24 00:00:00,2014-12-24 05:30:00,12,928.2845
2014-12-24 00:00:00,2014-12-24 06:00:00,13,971.24744
2014-12-24 00:00:00,2014-12-24 06:30:00,14,1039.5596
2014-12-24 00:00:00,2014-12-24 07:00:00,15,1085.5388
2014-12-24 00:00:00,2014-12-24 07:30:00,16,1073.2104
2014-12-24 00:00:00,2014-12-24 08:00:00,17,1068.1064
2014-12-24 00:00:00,2014-12-24 08:30:00,18,1047.0592
2014-12-24 00:00:00,2014-12-24 09:00:00,19,1011.5287
2014-12-24 00:00:00,2014-12-24 09:30:00,20,971.5902
2014-12-24 00:00:00,2014-12-24 10:00:00,21,959.5911
2014-12-24 00:00:00,2014-12-24 10:30:00,22,925.9066
2014-12-24 00:00:00,2014-12-24 11:00:00,23,894.8849
2014-12-24 00:00:00,2014-12-24 11:30:00,24,923.6486
2014-12-24 00:00:00,2014-12-24 12:00:00,25,901.6317
2014-12-24 00:00:00,2014-12-24 12:30:00,26,901.7838
2014-12-24 00:00:00,2014-12-24 13:00:00,27,898.33
2014-12-24 00:00:00,2014-12-24 13:30:00,28,909.066
2014-12-24 00:00:00,2014-12-24 14:00:00,29,928.26385
2014-12-24 00:00:00,2014-12-24 14:30:00,30,924.71246
2014-12-24 00:00:00,2014-12-24 15:00:00,31,941.73926
2014-12-24 00:00:00,2014-12-24 15:30:00,32,968.7114
2014-12-24 00:00:00,2014-12-24 16:00:00,33,993.2012
2014-12-24 00:00:00,2014-12-24 16:30:00,34,1021.9005
