Origin,Timestamp,Horizon,Prophet
2015-01-27 00:00:00,2015-01-27 14:00:00,29,1206.6482788912076
2015-01-27 00:00:00,2015-01-27 14:30:00,30,1217.363894938298
2015-01-27 00:00:00,2015-01-27 15:00:00,31,1237.286092428782
2015-01-27 00:00:00,2015-01-27 15:30:00,32,1268.4223959594724
2015-01-27 00:00:00,2015-01-27 16:00:00,33,1310.6060026586313
2015-01-27 00:00:00,2015-01-27 16:30:00,34,1360.9796989376384
2015-01-27 00:00:00,2015-01-27 17:00:00,35,1414.1927025179207
2015-01-27 00:00:00,2015-01-27 17:30:00,36,1463.3139232380388
2015-01-27 00:00:00,2015-01-27 18:00:00,37,1501.2609985321571
2015-01-27 00:00:00,2015-01-27 18:30:00,38,1522.389516575622
2015-01-27 00:00:00,2015-01-27 19:00:00,39,1523.8254242133728
2015-01-27 00:00:00,2015-01-27 19:30:00,40,1506.1751048625486
2015-01-27 00:00:00,2015-01-27 20:00:00,41,1473.4007803484774
2015-01-27 00:00:00,2015-01-27 20:30:00,42,1431.8645356903544
2015-01-27 00:00:00,2015-01-27 21:00:00,43,1388.765440498779
2015-01-27 00:00:00,2015-01-27 21:30:00,44,1350.3614116447702
2015-01-27 00:00:00,2015-01-27 22:00:00,45,1320.4345375035655
2015-01-27 00:00:00,2015-01-27 22:30:00,46,1299.4055000714268
2015-01-27 00:00:00,2015-01-27 23:00:00,47,1284.3411902391413
2015-01-27 00:00:00,2015-01-27 23:30:00,48,1269.870375847142
2015-01-28 00:00:00,2015-01-28 00:00:00,1,1249.784677341812
2015-01-28 00:00:00,2015-01-28 00:30:00,2,1218.9184815002152
2015-01-28 00:00:00,2015-01-28 01:00:00,3,1174.8206780598687
2015-01-28 00:00:00,2015-01-28 01:30:00,4,1118.7756462290356
2015-01-28 00:00:00,2015-01-28 02:00:00,5,1055.8905570795853
2015-01-28 00:00:00,2015-01-28 02:30:00,6,994.200464728111
2015-01-28 00:00:00,2015-01-28 03:00:00,7,942.9917857019136
2015-01-28 00:00:00,2015-01-28 03:30:00,8,910.7444918989042
2015-01-28 00:00:00,2015-01-28 04:00:00,9,903.1922223383721
2015-01-28 00:00:00,2015-01-28 04:30:00,10,921.9722084417403
2015-01-28 00:00:00,2015-01-28 05:00:00,11,964.1907420894058
2015-01-28 00:00:00,2015-01-28 05:30:00,12,1023.0028912506871
2015-01-28 00:00:00,2015-01-28 06:00:00,13,1089.0558994602932
2015-01-28 00:00:00,2015-01-28 06:30:00,14,1152.4380202116142
2015-01-28 00:00:00,2015-01-28 07:00:00,15,1204.66079157927
2015-01-28 00:00:00,2015-01-28 07:30:00,16,1240.2102915149183
2015-01-28 00:00:00,2015-01-28 08:00:00,17,1257.3271934358413
2015-01-28 00:00:00,2015-01-28 08:30:00,18,1257.881654704475
2015-01-28 00:00:00,2015-01-28 09:00:00,19,1246.4417032928925
2015-01-28 00:00:00,2015-01-28 09:30:00,20,1228.8315582297582
2015-01-28 00:00:00,2015-01-28 10:00:00,21,1210.5884738484801
2015-01-28 00:00:00,2015-01-28 10:30:00,22,1195.7263058136161
2015-01-28 00:00:00,2015-01-28 11:00:00,23,1186.1047361171754
2015-01-28 00:00:00,2015-01-28 11:30:00,24,1181.517765414377
2015-01-28 00:00:00,2015-01-28 12:00:00,25,1180.406322307411
2015-01-28 00:00:00,2015-01-28 12:30:00,26,1180.9256079743543
2015-01-28 00:00:00,2015-01-28 13:00:00,27,1182.005556372336
2015-01-28 00:00:00,2015-01-28 13:30:00,28,1184.0567041601394
2015-01-28 00:00:00,2015-01-28 14:00:00,29,1189.0883016870769
2015-01-28 00:00:00,2015-01-28 14:30:00,30,1200.1871941434697
2015-01-28 00:00:00,2015-01-28 15:00:00,31,1220.5028379445446
2015-01-28 00:00:00,2015-01-28 15:30:00,32,1252.03963347465
2015-01-28 00:00:00,2015-01-28 16:00:00,33,1294.6277911185075
2015-01-28 00:00:00,2015-01-28 16:30:00,34,1345.4072547252765
2015-01-28 00:00:00,2015-01-28 17:00:00,35,1399.0245497117335
2015-01-28 00:00:00,2015-01-28 17:30:00,36,1448.5460492151005
2015-01-28 00:00:00,2015-01-28 18:00:00,37,1486.887014119165
2015-01-28 00:00:00,2015-01-28 18:30:00,38,1508.4008201231018
2015-01-28 00:00:00,2015-01-28 19:00:00,39,1510.2113687707295
2015-01-28 00:00:00,2015-01-28 19:30:00,40,1492.9231677394855
2015-01-28 00:00:00,2015-01-28 20:00:00,41,1460.4967343090057
2015-01-28 00:00:00,2015-01-28 20:30:00,42,1419.2926210541
2015-01-28 00:00:00,2015-01-28 21:00:00,43,1376.508537421278
2015-01-28 00:00:00,2015-01-28 21:30:00,44,1338.4012117856196
2015-01-28 00:00:00,2015-01-28 22:00:00,45,1308.7517144592161
2015-01-28 00:00:00,2015-01-28 22:30:00,46,1287.9798778078814
2015-01-28 00:00:00,2015-01-28 23:00:00,47,1273.1519088306325
2015-01-28 00:00:00,2015-01-28 23:30:00,48,1258.8960538915794
2015-01-29 00:00:00,2015-01-29 00:00:00,1,1239.003570363759
2015-01-29 00:00:00,2015-01-29 00:30:00,2,1208.3086357276245
2015-01-29 00:00:00,2015-01-29 01:00:00,3,1164.360078988663
2015-01-29 00:00:00,2015-01-29 01:30:00,4,1108.4423613348483
2015-01-29 00:00:00,2015-01-29 02:00:00,5,1045.6628722070827
2015-01-29 00:00:00,2015-01-29 02:30:00,6,984.0570136182398
2015-01-29 00:00:00,2015-01-29 03:00:00,7,932.9116720830693
2015-01-29 00:00:00,2015-01-29 03:30:00,8,900.7074038335568
2015-01-29 00:00:00,2015-01-29 04:00:00,9,893.178538310221
2015-01-29 00:00:00,2015-01-29 04:30:00,10,911.9630948058134
2015-01-29 00:00:00,2015-01-29 05:00:00,11,954.1682415976851
2015-01-29 00:00:00,2015-01-29 05:30:00,12,1012.950002270303
2015-01-29 00:00:00,2015-01-29 06:00:00,13,1078.9566457344604
2015-01-29 00:00:00,2015-01-29 06:30:00,14,1142.2775107797463
2015-01-29 00:00:00,2015-01-29 07:00:00,15,1194.425270838822
2015-01-29 00:00:00,2015-01-29 07:30:00,16,1229.8871792005937
2015-01-29 00:00:00,2015-01-29 08:00:00,17,1246.9051143951613
2015-01-29 00:00:00,2015-01-29 08:30:00,18,1247.3504584928667
2015-01-29 00:00:00,2015-01-29 09:00:00,19,1235.7924735162721
2015-01-29 00:00:00,2015-01-29 09:30:00,20,1218.0566117015974
2015-01-29 00:00:00,2015-01-29 10:00:00,21,1199.6813496169405
2015-01-29 00:00:00,2015-01-29 10:30:00,22,1184.6817441722953
2015-01-29 00:00:00,2015-01-29 11:00:00,23,1174.9186477935107
2015-01-29 00:00:00,2015-01-29 11:30:00,24,1170.1871910861046
2015-01-29 00:00:00,2015-01-29 12:00:00,25,1168.929382724812
2015-01-29 00:00:00,2015-01-29 12:30:00,26,1169.301444954854
2015-01-29 00:00:00,2015-01-29 13:00:00,27,1170.2342649839557
2015-01-29 00:00:00,2015-01-29 13:30:00,28,1172.1392564600346
2015-01-29 00:00:00,2015-01-29 14:00:00,29,1177.026462393755
2015-01-29 00:00:00,2015-01-29 14:30:00,30,1187.9834286745877
2015-01-29 00:00:00,2015-01-29 15:00:00,31,1208.1602132921187
2015-01-29 00:00:00,2015-01-29 15:30:00,32,1239.5617123806821
2015-01-29 00:00:00,2015-01-29 16:00:00,33,1282.0185200850497
2015-01-29 00:00:00,2015-01-29 16:30:00,34,1332.6708464212488
2015-01-29 00:00:00,2015-01-29 17:00:00,35,1386.1653603219518
2015-01-29 00:00:00,2015-01-29 17:30:00,36,1435.568451342125
2015-01-29 00:00:00,2015-01-29 18:00:00,37,1473.7952658511574
2015-01-29 00:00:00,2015-01-29 18:30:00,38,1495.1989309041464
2015-01-29 00:00:00,2015-01-29 19:00:00,39,1496.9029627248365
2015-01-29 00:00:00,2015-01-29 19:30:00,40,1479.5113451175719
2015-01-29 00:00:00,2015-01-29 20:00:00,41,1446.9839317234118
2015-01-29 00:00:00,2015-01-29 20:30:00,42,1405.6804712147741
2015-01-29 00:00:00,2015-01-29 21:00:00,43,1362.79772904281
2015-01-29 00:00:00,2015-01-29 21:30:00,44,1324.591350367236
2015-01-29 00:00:00,2015-01-29 22:00:00,45,1294.8411846444508
2015-01-29 00:00:00,2015-01-29 22:30:00,46,1273.965708029096
2015-01-29 00:00:00,2015-01-29 23:00:00,47,1259.0296388989125
2015-01-29 00:00:00,2015-01-29 23:30:00,48,1244.6596062679687
2015-01-30 00:00:00,2015-01-30 00:00:00,1,1224.6451257561275
2015-01-30 00:00:00,2015-01-30 00:30:00,2,1193.8185136984766
2015-01-30 00:00:00,2015-01-30 01:00:00,3,1149.7266242032283
2015-01-30 00:00:00,2015-01-30 01:30:00,4,1093.6518361458757
2015-01-30 00:00:00,2015-01-30 02:00:00,5,1030.699356124244
2015-01-30 00:00:00,2015-01-30 02:30:00,6,968.9023102763604
2015-01-30 00:00:00,2015-01-30 03:00:00,7,917.5452243607248
2015-01-30 00:00:00,2015-01-30 03:30:00,8,885.106217549474
2015-01-30 00:00:00,2015-01-30 04:00:00,9,877.317115103027
2015-01-30 00:00:00,2015-01-30 04:30:00,10,895.8133746698384
2015-01-30 00:00:00,2015-01-30 05:00:00,11,937.69955550504
2015-01-30 00:00:00,2015-01-30 05:30:00,12,996.1290353669594
2015-01-30 00:00:00,2015-01-30 06:00:00,13,1061.7474113938717
2015-01-30 00:00:00,2015-01-30 06:30:00,14,1124.6413360212364
2015-01-30 00:00:00,2015-01-30 07:00:00,15,1176.320793267468
2015-01-30 00:00:00,2015-01-30 07:30:00,16,1211.2703558208884
2015-01-30 00:00:00,2015-01-30 08:00:00,17,1227.7292425718374
2015-01-30 00:00:00,2015-01-30 08:30:00,18,1227.5662091429122
2015-01-30 00:00:00,2015-01-30 09:00:00,19,1215.3479367683176
2015-01-30 00:00:00,2015-01-30 09:30:00,20,1196.897355082166
2015-01-30 00:00:00,2015-01-30 10:00:00,21,1177.7504888371902
2015-01-30 00:00:00,2015-01-30 10:30:00,22,1161.92002652158
2015-01-30 00:00:00,2015-01-30 11:00:00,23,1151.2645481069867
2015-01-30 00:00:00,2015-01-30 11:30:00,24,1145.5770202020087
2015-01-30 00:00:00,2015-01-30 12:00:00,25,1143.297408321227
2015-01-30 00:00:00,2015-01-30 12:30:00,26,1142.5800245698338
2015-01-30 00:00:00,2015-01-30 13:00:00,27,1142.3539910201187
2015-01-30 00:00:00,2015-01-30 13:30:00,28,1143.0291128996344
2015-01-30 00:00:00,2015-01-30 14:00:00,29,1146.6139929198528
2015-01-30 00:00:00,2015-01-30 14:30:00,30,1156.1949158374587
2015-01-30 00:00:00,2015-01-30 15:00:00,31,1174.920868345225
2015-01-30 00:00:00,2015-01-30 15:30:00,32,1204.7958753039889
2015-01-30 00:00:00,2015-01-30 16:00:00,33,1245.6498693598098
2015-01-30 00:00:00,2015-01-30 16:30:00,34,1294.6226180339886
2015-01-30 00:00:00,2015-01-30 17:00:00,35,1346.3605753647917
2015-01-30 00:00:00,2015-01-30 17:30:00,36,1393.9301517183112
2015-01-30 00:00:00,2015-01-30 18:00:00,37,1430.2467574016705
2015-01-30 00:00:00,2015-01-30 18:30:00,38,1449.6640332377867
2015-01-30 00:00:00,2015-01-30 19:00:00,39,1449.306265162033
2015-01-30 00:00:00,2015-01-30 19:30:00,40,1429.7784679360664
2015-01-30 00:00:00,2015-01-30 20:00:00,41,1395.0417919813483
2015-01-30 00:00:00,2015-01-30 20:30:00,42,1351.4575523586345
2015-01-30 00:00:00,2015-01-30 21:00:00,43,1306.2243535083517
2015-01-30 00:00:00,2015-01-30 21:30:00,44,1265.599954342521
2015-01-30 00:00:00,2015-01-30 22:00:00,45,1233.3665941483396
2015-01-30 00:00:00,2015-01-30 22:30:00,46,1209.9454154543296
2015-01-30 00:00:00,2015-01-30 23:00:00,47,1192.404079138344
2015-01-30 00:00:00,2015-01-30 23:30:00,48,1175.3724315642896
2015-01-31 00:00:00,2015-01-31 00:00:00,1,1152.6434783438708
2015-01-31 00:00:00,2015-01-31 00:30:00,2,1119.0532953968682
2015-01-31 00:00:00,2015-01-31 01:00:00,3,1072.1527620277739
2015-01-31 00:00:00,2015-01-31 01:30:00,4,1013.2285430589992
2015-01-31 00:00:00,2015-01-31 02:00:00,5,947.3903860271994
2015-01-31 00:00:00,2015-01-31 02:30:00,6,882.6762063756942
2015-01-31 00:00:00,2015-01-31 03:00:00,7,828.3755600126614
2015-01-31 00:00:00,2015-01-31 03:30:00,8,792.9718287368808
2015-01-31 00:00:00,2015-01-31 04:00:00,9,782.2023236931996
2015-01-31 00:00:00,2015-01-31 04:30:00,10,797.7082016326132
2015-01-31 00:00:00,2015-01-31 05:00:00,11,836.5999232704019
2015-01-31 00:00:00,2015-01-31 05:30:00,12,892.0369585537478
2015-01-31 00:00:00,2015-01-31 06:00:00,13,954.6711751420537
2015-01-31 00:00:00,2015-01-31 06:30:00,14,1014.5956612119975
2015-01-31 00:00:00,2015-01-31 07:00:00,15,1063.3269879157185
2015-01-31 00:00:00,2015-01-31 07:30:00,16,1095.3564519853949
2015-01-31 00:00:00,2015-01-31 08:00:00,17,1108.9301181691972
2015-01-31 00:00:00,2015-01-31 08:30:00,18,1105.9236940546396
2015-01-31 00:00:00,2015-01-31 09:00:00,19,1090.9109027082109
2015-01-31 00:00:00,2015-01-31 09:30:00,20,1069.7217887026768
2015-01-31 00:00:00,2015-01-31 10:00:00,21,1047.8995476278865
2015-01-31 00:00:00,2015-01-31 10:30:00,22,1029.4640770757073
2015-01-31 00:00:00,2015-01-31 11:00:00,23,1016.2811863866244
2015-01-31 00:00:00,2015-01-31 11:30:00,24,1008.1510734771495
2015-01-31 00:00:00,2015-01-31 12:00:00,25,1003.520918538037
2015-01-31 00:00:00,2015-01-31 12:30:00,26,1000.5522128926243
2015-01-31 00:00:00,2015-01-31 13:00:00,27,998.1812034092137
2015-01-31 00:00:00,2015-01-31 13:30:00,28,996.8247466088322
2015-01-31 00:00:00,2015-01-31 14:00:00,29,998.4984038491946
2015-01-31 00:00:00,2015-01-31 14:30:00,30,1006.2953067386978
2015-01-31 00:00:00,2015-01-31 15:00:00,31,1023.3711579363232
2015-01-31 00:00:00,2015-01-31 15:30:00,32,1051.73654841237
2015-01-31 00:00:00,2015-01-31 16:00:00,33,1091.2278082323128
2015-01-31 00:00:00,2015-01-31 16:30:00,34,1138.9909150274907
2015-01-31 00:00:00,2015-01-31 17:00:00,35,1189.678327360101
2015-01-31 00:00:00,2015-01-31 17:30:00,36,1236.3622364840626
2015-01-31 00:00:00,2015-01-31 18:00:00,37,1271.9635923451337
2015-01-31 00:00:00,2015-01-31 18:30:00,38,1290.841317009959
2015-01-31 00:00:00,2015-01-31 19:00:00,39,1290.1247025238868
2015-01-31 00:00:00,2015-01-31 19:30:00,40,1270.4234784990279
2015-01-31 00:00:00,2015-01-31 20:00:00,41,1235.7032033517362
2015-01-31 00:00:00,2015-01-31 20:30:00,42,1192.3292783962063
2015-01-31 00:00:00,2015-01-31 21:00:00,43,1147.5040582800632
2015-01-31 00:00:00,2015-01-31 21:30:00,44,1107.48870260589
2015-01-31 00:00:00,2015-01-31 22:00:00,45,1076.0684890927162
2015-01-31 00:00:00,2015-01-31 22:30:00,46,1053.6672244649806
2015-01-31 00:00:00,2015-01-31 23:00:00,47,1037.3548485370784
2015-01-31 00:00:00,2015-01-31 23:30:00,48,1021.7630911421529
2015-02-01 00:00:00,2015-02-01 00:00:00,1,1000.6864366297086
2015-02-01 00:00:00,2015-02-01 00:30:00,2,968.9620266289343
2015-02-01 00:00:00,2015-02-01 01:00:00,3,924.1413858244429
2015-02-01 00:00:00,2015-02-01 01:30:00,4,867.5113977392414
2015-02-01 00:00:00,2015-02-01 02:00:00,5,804.1815967377045
2015-02-01 00:00:00,2015-02-01 02:30:00,6,742.1892489581146
2015-02-01 00:00:00,2015-02-01 03:00:00,7,690.8228217340204
2015-02-01 00:00:00,2015-02-01 03:30:00,8,658.5641670541349
2015-02-01 00:00:00,2015-02-01 04:00:00,9,651.1486240152697
2015-02-01 00:00:00,2015-02-01 04:30:00,10,670.2149352988373
2015-02-01 00:00:00,2015-02-01 05:00:00,11,712.8707068287507
2015-02-01 00:00:00,2015-02-01 05:30:00,12,772.2721154649439
2015-02-01 00:00:00,2015-02-01 06:00:00,13,839.0673010585529
2015-02-01 00:00:00,2015-02-01 06:30:00,14,903.3451938648307
2015-02-01 00:00:00,2015-02-01 07:00:00,15,956.6177828515185
2015-02-01 00:00:00,2015-02-01 07:30:00,16,993.3713651638434
2015-02-01 00:00:00,2015-02-01 08:00:00,17,1011.8465965213185
2015-02-01 00:00:00,2015-02-01 08:30:00,18,1013.9133751173326
2015-02-01 00:00:00,2015-02-01 09:00:00,19,1004.1392243466566
2015-02-01 00:00:00,2015-02-01 09:30:00,20,988.3476099813768
2015-02-01 00:00:00,2015-02-01 10:00:00,21,972.0747818160011
2015-02-01 00:00:00,2015-02-01 10:30:00,22,959.333337790377
2015-02-01 00:00:00,2015-02-01 11:00:00,23,951.9814477996706
2015-02-01 00:00:00,2015-02-01 11:30:00,24,949.8113455177269
2015-02-01 00:00:00,2015-02-01 12:00:00,25,951.2619379456627
2015-02-01 00:00:00,2015-02-01 12:30:00,26,954.4861509991106
2015-02-01 00:00:00,2015-02-01 13:00:00,27,958.4113914145039
2015-02-01 00:00:00,2015-02-01 13:30:00,28,963.4454191048947
2015-02-01 00:00:00,2015-02-01 14:00:00,29,971.5944613263011
2015-02-01 00:00:00,2015-02-01 14:30:00,30,985.9420977124865
2015-02-01 00:00:00,2015-02-01 15:00:00,31,1009.634281307178
2015-02-01 00:00:00,2015-02-01 15:30:00,32,1044.6716766310528
2015-02-01 00:00:00,2015-02-01 16:00:00,33,1090.880531761055
2015-02-01 00:00:00,2015-02-01 16:30:00,34,1145.3966085482036
2015-02-01 00:00:00,2015-02-01 17:00:00,35,1202.862038139566
2015-02-01 00:00:00,2015-02-01 17:30:00,36,1256.338595207005
2015-02-01 00:00:00,2015-02-01 18:00:00,37,1298.736746714051
2015-02-01 00:00:00,2015-02-01 18:30:00,38,1324.4048883219157
2015-02-01 00:00:00,2015-02-01 19:00:00,39,1330.4617653836528
2015-02-01 00:00:00,2015-02-01 19:30:00,40,1317.5065637468836
2015-02-01 00:00:00,2015-02-01 20:00:00,41,1289.4943243016623
2015-02-01 00:00:00,2015-02-01 20:30:00,42,1252.779980261076
2015-02-01 00:00:00,2015-02-01 21:00:00,43,1214.555490815149
2015-02-01 00:00:00,2015-02-01 21:30:00,44,1181.071715723027
2015-02-01 00:00:00,2015-02-01 22:00:00,45,1156.1037512825542
2015-02-01 00:00:00,2015-02-01 22:30:00,46,1140.0653637814924
2015-02-01 00:00:00,2015-02-01 23:00:00,47,1130.0166157653757
2015-02-01 00:00:00,2015-02-01 23:30:00,48,1120.5795448000836
2015-02-02 00:00:00,2015-02-02 00:00:00,1,1105.5391493577158
2015-02-02 00:00:00,2015-02-02 00:30:00,2,1079.7233124552804
2015-02-02 00:00:00,2015-02-02 01:00:00,3,1040.6745477424672
2015-02-02 00:00:00,2015-02-02 01:30:00,4,989.6709950560405
2015-02-02 00:00:00,2015-02-02 02:00:00,5,931.8137314159175
2015-02-02 00:00:00,2015-02-02 02:30:00,6,875.131870363808
2015-02-02 00:00:00,2015-02-02 03:00:00,7,828.9060489850017
2015-02-02 00:00:00,2015-02-02 03:30:00,8,801.6106281029945
2015-02-02 00:00:00,2015-02-02 04:00:00,9,798.9738107501083
2015-02-02 00:00:00,2015-02-02 04:30:00,10,822.6275736662947
2015-02-02 00:00:00,2015-02-02 05:00:00,11,869.6731411089143
2015-02-02 00:00:00,2015-02-02 05:30:00,12,933.2607057223895
2015-02-02 00:00:00,2015-02-02 06:00:00,13,1004.0328327350039
2015-02-02 00:00:00,2015-02-02 06:30:00,14,1072.0732986153448
2015-02-02 00:00:00,2015-02-02 07:00:00,15,1128.8893693643454
2015-02-02 00:00:00,2015-02-02 07:30:00,16,1168.9630591181606
2015-02-02 00:00:00,2015-02-02 08:00:00,17,1190.5311883891084
2015-02-02 00:00:00,2015-02-02 08:30:00,18,1195.4602748074008
2015-02-02 00:00:00,2015-02-02 09:00:00,19,1188.3149215146252
2015-02-02 00:00:00,2015-02-02 09:30:00,20,1174.9161388665968
2015-02-02 00:00:00,2015-02-02 10:00:00,21,1160.7981894609557
2015-02-02 00:00:00,2015-02-02 10:30:00,22,1149.972154449415
2015-02-02 00:00:00,2015-02-02 11:00:00,23,1144.2951584207883
2015-02-02 00:00:00,2015-02-02 11:30:00,24,1143.5588611015248
2015-02-02 00:00:00,2015-02-02 12:00:00,25,1146.202065624323
2015-02-02 00:00:00,2015-02-02 12:30:00,26,1150.3780617039722
2015-02-02 00:00:00,2015-02-02 13:00:00,27,1155.0150839691887
2015-02-02 00:00:00,2015-02-02 13:30:00,28,1160.5221796323556
2015-02-02 00:00:00,2015-02-02 14:00:00,29,1168.9073168430498
2015-02-02 00:00:00,2015-02-02 14:30:00,30,1183.2562628310127
2015-02-02 00:00:00,2015-02-02 15:00:00,31,1206.7175969801417
2015-02-02 00:00:00,2015-02-02 15:30:00,32,1241.2950398711696
2015-02-02 00:00:00,2015-02-02 16:00:00,33,1286.8183153476093
2015-02-02 00:00:00,2015-02-02 16:30:00,34,1340.427069716426
2015-02-02 00:00:00,2015-02-02 17:00:00,35,1396.767715321875
2015-02-02 00:00:00,2015-02-02 17:30:00,36,1448.9066918951162
2015-02-02 00:00:00,2015-02-02 18:00:00,37,1489.7595015670886
2015-02-02 00:00:00,2015-02-02 18:30:00,38,1513.6799307068422
2015-02-02 00:00:00,2015-02-02 19:00:00,39,1517.792455526708
2015-02-02 00:00:00,2015-02-02 19:30:00,40,1502.7023167748564
2015-02-02 00:00:00,2015-02-02 20:00:00,41,1472.3709174638568
2015-02-02 00:00:00,2015-02-02 20:30:00,42,1433.1598426770402
2015-02-02 00:00:00,2015-02-02 21:00:00,43,1392.2679751746753
2015-02-02 00:00:00,2015-02-02 21:30:00,44,1355.9533513555884
2015-02-02 00:00:00,2015-02-02 22:00:00,45,1327.9984781282174
2015-02-02 00:00:00,2015-02-02 22:30:00,46,1308.8247468282811
2015-02-02 00:00:00,2015-02-02 23:00:00,47,1295.5000395481045
2015-02-02 00:00:00,2015-02-02 23:30:00,48,1282.65438764121
2015-02-03 00:00:00,2015-02-03 00:00:00,1,1264.0809371098126
2015-02-03 00:00:00,2015-02-03 00:30:00,2,1234.61585148955
2015-02-03 00:00:00,2015-02-03 01:00:00,3,1191.8100370589054
2015-02-03 00:00:00,2015-02-03 01:30:00,4,1136.9501174113473
2015-02-03 00:00:00,2015-02-03 02:00:00,5,1075.1457234279515
2015-02-03 00:00:00,2015-02-03 02:30:00,6,1014.4345716182247
2015-02-03 00:00:00,2015-02-03 03:00:00,7,964.1059302250745
2015-02-03 00:00:00,2015-02-03 03:30:00,8,932.6427986155818
2015-02-03 00:00:00,2015-02-03 04:00:00,9,925.7820051753928
2015-02-03 00:00:00,2015-02-03 04:30:00,10,945.1641184548297
2015-02-03 00:00:00,2015-02-03 05:00:00,11,987.8989009144941
2015-02-03 00:00:00,2015-02-03 05:30:00,12,1047.1450101111561
2015-02-03 00:00:00,2015-02-03 06:00:00,13,1113.5533836130185
2015-02-03 00:00:00,2015-02-03 06:30:00,14,1177.2160587926467
2015-02-03 00:00:00,2015-02-03 07:00:00,15,1229.6484328495694
2015-02-03 00:00:00,2015-02-03 07:30:00,16,1265.3405035520407
2015-02-03 00:00:00,2015-02-03 08:00:00,17,1282.5369103710132
2015-02-03 00:00:00,2015-02-03 08:30:00,18,1283.1118086532547
2015-02-03 00:00:00,2015-02-03 09:00:00,19,1271.6372421488725
2015-02-03 00:00:00,2015-02-03 09:30:00,20,1253.9414495878111
2015-02-03 00:00:00,2015-02-03 10:00:00,21,1235.5656953080688
2015-02-03 00:00:00,2015-02-03 10:30:00,22,1220.5278219894024
2015-02-03 00:00:00,2015-02-03 11:00:00,23,1210.6914627443937
2015-02-03 00:00:00,2015-02-03 11:30:00,24,1205.8545209073716
2015-02-03 00:00:00,2015-02-03 12:00:00,25,1204.4617672449574
2015-02-03 00:00:00,2015-02-03 12:30:00,26,1204.6721729753222
2015-02-03 00:00:00,2015-02-03 13:00:00,27,1205.4193588719452
2015-02-03 00:00:00,2015-02-03 13:30:00,28,1207.1174546311233
2015-02-03 00:00:00,2015-02-03 14:00:00,29,1211.7791998787307
2015-02-03 00:00:00,2015-02-03 14:30:00,30,1222.4948159249698
2015-02-03 00:00:00,2015-02-03 15:00:00,31,1242.4170134126903
2015-02-03 00:00:00,2015-02-03 15:30:00,32,1273.5533169414791
2015-02-03 00:00:00,2015-02-03 16:00:00,33,1315.7369236452225
2015-02-03 00:00:00,2015-02-03 16:30:00,34,1366.1106199234703
2015-02-03 00:00:00,2015-02-03 17:00:00,35,1419.323623504012
2015-02-03 00:00:00,2015-02-03 17:30:00,36,1468.4448442238158
2015-02-03 00:00:00,2015-02-03 18:00:00,37,1506.3919195175981
2015-02-03 00:00:00,2015-02-03 18:30:00,38,1527.5204375636713
2015-02-03 00:00:00,2015-02-03 19:00:00,39,1528.9563451984186
2015-02-03 00:00:00,2015-02-03 19:30:00,40,1511.3060258511973
2015-02-03 00:00:00,2015-02-03 20:00:00,41,1478.5317013352135
2015-02-03 00:00:00,2015-02-03 20:30:00,42,1436.995456675873
2015-02-03 00:00:00,2015-02-03 21:00:00,43,1393.896361484532
2015-02-03 00:00:00,2015-02-03 21:30:00,44,1355.492332630909
2015-02-03 00:00:00,2015-02-03 22:00:00,45,1325.5654584873773
2015-02-03 00:00:00,2015-02-03 22:30:00,46,1304.5364210580037
2015-02-03 00:00:00,2015-02-03 23:00:00,47,1289.4721112255475
2015-02-03 00:00:00,2015-02-03 23:30:00,48,1275.0012968348021
2015-02-04 00:00:00,2015-02-04 00:00:00,1,1254.9155983278145
2015-02-04 00:00:00,2015-02-04 00:30:00,2,1224.0494024859545
2015-02-04 00:00:00,2015-02-04 01:00:00,3,1179.951599050882
2015-02-04 00:00:00,2015-02-04 01:30:00,4,1123.9065672155168
2015-02-04 00:00:00,2015-02-04 02:00:00,5,1061.0214780643923
2015-02-04 00:00:00,2015-02-04 02:30:00,6,999.3313857128604
2015-02-04 00:00:00,2015-02-04 03:00:00,7,948.1227066895085
2015-02-04 00:00:00,2015-02-04 03:30:00,8,915.8754128839479
2015-02-04 00:00:00,2015-02-04 04:00:00,9,908.3231433239275
2015-02-04 00:00:00,2015-02-04 04:30:00,10,927.1031294276423
2015-02-04 00:00:00,2015-02-04 05:00:00,11,969.321663075857
2015-02-04 00:00:00,2015-02-04 05:30:00,12,1028.1338122373786
2015-02-04 00:00:00,2015-02-04 06:00:00,13,1094.1868204473085
2015-02-04 00:00:00,2015-02-04 06:30:00,14,1157.5689411957094
2015-02-04 00:00:00,2015-02-04 07:00:00,15,1209.7917125662184
2015-02-04 00:00:00,2015-02-04 07:30:00,16,1245.3412125016114
2015-02-04 00:00:00,2015-02-04 08:00:00,17,1262.4581144205245
2015-02-04 00:00:00,2015-02-04 08:30:00,18,1263.0125756898397
2015-02-04 00:00:00,2015-02-04 09:00:00,19,1251.5726242785163
2015-02-04 00:00:00,2015-02-04 09:30:00,20,1233.9624792151028
2015-02-04 00:00:00,2015-02-04 10:00:00,21,1215.7193948359836
2015-02-04 00:00:00,2015-02-04 10:30:00,22,1200.857226798707
2015-02-04 00:00:00,2015-02-04 11:00:00,23,1191.2356571022228
2015-02-04 00:00:00,2015-02-04 11:30:00,24,1186.6486863996574
2015-02-04 00:00:00,2015-02-04 12:00:00,25,1185.5372432928327
