Origin,Timestamp,Horizon,Chronos_Bolt_Tiny
2014-10-28 00:00:00,2014-10-28 10:00:00,21,1066.6503
2014-10-28 00:00:00,2014-10-28 10:30:00,22,1048.673
2014-10-28 00:00:00,2014-10-28 11:00:00,23,1055.9723
2014-10-28 00:00:00,2014-10-28 11:30:00,24,1128.0242
2014-10-28 00:00:00,2014-10-28 12:00:00,25,1106.4359
2014-10-28 00:00:00,2014-10-28 12:30:00,26,1090.1453
2014-10-28 00:00:00,2014-10-28 13:00:00,27,1094.5537
2014-10-28 00:00:00,2014-10-28 13:30:00,28,1118.5786
2014-10-28 00:00:00,2014-10-28 14:00:00,29,1143.88
2014-10-28 00:00:00,2014-10-28 14:30:00,30,1161.7286
2014-10-28 00:00:00,2014-10-28 15:00:00,31,1174.228
2014-10-28 00:00:00,2014-10-28 15:30:00,32,1197.6208
2014-10-28 00:00:00,2014-10-28 16:00:00,33,1217.6721
2014-10-28 00:00:00,2014-10-28 16:30:00,34,1236.3981
2014-10-28 00:00:00,2014-10-28 17:00:00,35,1261.9388
2014-10-28 00:00:00,2014-10-28 17:30:00,36,1294.9924
2014-10-28 00:00:00,2014-10-28 18:00:00,37,1307.6936
2014-10-28 00:00:00,2014-10-28 18:30:00,38,1315.6167
2014-10-28 00:00:00,2014-10-28 19:00:00,39,1315.2583
2014-10-28 00:00:00,2014-10-28 19:30:00,40,1304.3674
2014-10-28 00:00:00,2014-10-28 20:00:00,41,1276.5234
2014-10-28 00:00:00,2014-10-28 20:30:00,42,1245.6699
2014-10-28 00:00:00,2014-10-28 21:00:00,43,1192.6674
2014-10-28 00:00:00,2014-10-28 21:30:00,44,1135.8622
2014-10-28 00:00:00,2014-10-28 22:00:00,45,1071.3718
2014-10-28 00:00:00,2014-10-28 22:30:00,46,1064.1644
2014-10-28 00:00:00,2014-10-28 23:00:00,47,1106.1691
2014-10-28 00:00:00,2014-10-28 23:30:00,48,1201.8761
2014-10-29 00:00:00,2014-10-29 00:00:00,1,1207.2799
2014-10-29 00:00:00,2014-10-29 00:30:00,2,1128.5979
2014-10-29 00:00:00,2014-10-29 01:00:00,3,1040.7058
2014-10-29 00:00:00,2014-10-29 01:30:00,4,966.326
2014-10-29 00:00:00,2014-10-29 02:00:00,5,918.3559
2014-10-29 00:00:00,2014-10-29 02:30:00,6,894.6764
2014-10-29 00:00:00,2014-10-29 03:00:00,7,886.3185
2014-10-29 00:00:00,2014-10-29 03:30:00,8,888.4043
2014-10-29 00:00:00,2014-10-29 04:00:00,9,890.8484
2014-10-29 00:00:00,2014-10-29 04:30:00,10,910.0315
2014-10-29 00:00:00,2014-10-29 05:00:00,11,958.2379
2014-10-29 00:00:00,2014-10-29 05:30:00,12,1040.382
2014-10-29 00:00:00,2014-10-29 06:00:00,13,1111.3505
2014-10-29 00:00:00,2014-10-29 06:30:00,14,1174.8955
2014-10-29 00:00:00,2014-10-29 07:00:00,15,1206.758
2014-10-29 00:00:00,2014-10-29 07:30:00,16,1202.1414
2014-10-29 00:00:00,2014-10-29 08:00:00,17,1178.7009
2014-10-29 00:00:00,2014-10-29 08:30:00,18,1160.6469
2014-10-29 00:00:00,2014-10-29 09:00:00,19,1135.9888
2014-10-29 00:00:00,2014-10-29 09:30:00,20,1109.4785
2014-10-29 00:00:00,2014-10-29 10:00:00,21,1056.2104
2014-10-29 00:00:00,2014-10-29 10:30:00,22,1025.0481
2014-10-29 00:00:00,2014-10-29 11:00:00,23,1016.7952
2014-10-29 00:00:00,2014-10-29 11:30:00,24,1105.1838
2014-10-29 00:00:00,2014-10-29 12:00:00,25,1054.1229
2014-10-29 00:00:00,2014-10-29 12:30:00,26,1030.6722
2014-10-29 00:00:00,2014-10-29 13:00:00,27,1026.7825
2014-10-29 00:00:00,2014-10-29 13:30:00,28,1036.0406
2014-10-29 00:00:00,2014-10-29 14:00:00,29,1050.7286
2014-10-29 00:00:00,2014-10-29 14:30:00,30,1064.444
2014-10-29 00:00:00,2014-10-29 15:00:00,31,1079.4818
2014-10-29 00:00:00,2014-10-29 15:30:00,32,1101.6191
2014-10-29 00:00:00,2014-10-29 16:00:00,33,1122.924
2014-10-29 00:00:00,2014-10-29 16:30:00,34,1147.323
2014-10-29 00:00:00,2014-10-29 17:00:00,35,1180.4789
2014-10-29 00:00:00,2014-10-29 17:30:00,36,1229.1637
2014-10-29 00:00:00,2014-10-29 18:00:00,37,1252.2212
2014-10-29 00:00:00,2014-10-29 18:30:00,38,1272.0385
2014-10-29 00:00:00,2014-10-29 19:00:00,39,1283.4445
2014-10-29 00:00:00,2014-10-29 19:30:00,40,1279.3994
2014-10-29 00:00:00,2014-10-29 20:00:00,41,1253.178
2014-10-29 00:00:00,2014-10-29 20:30:00,42,1224.4796
2014-10-29 00:00:00,2014-10-29 21:00:00,43,1179.7513
2014-10-29 00:00:00,2014-10-29 21:30:00,44,1128.5892
2014-10-29 00:00:00,2014-10-29 22:00:00,45,1066.8059
2014-10-29 00:00:00,2014-10-29 22:30:00,46,1065.3398
2014-10-29 00:00:00,2014-10-29 23:00:00,47,1110.9952
2014-10-29 00:00:00,2014-10-29 23:30:00,48,1242.707
2014-10-30 00:00:00,2014-10-30 00:00:00,1,1192.3062
2014-10-30 00:00:00,2014-10-30 00:30:00,2,1115.7291
2014-10-30 00:00:00,2014-10-30 01:00:00,3,1031.3757
2014-10-30 00:00:00,2014-10-30 01:30:00,4,961.36395
2014-10-30 00:00:00,2014-10-30 02:00:00,5,917.3559
2014-10-30 00:00:00,2014-10-30 02:30:00,6,894.81964
2014-10-30 00:00:00,2014-10-30 03:00:00,7,885.7247
2014-10-30 00:00:00,2014-10-30 03:30:00,8,886.6036
2014-10-30 00:00:00,2014-10-30 04:00:00,9,892.1958
2014-10-30 00:00:00,2014-10-30 04:30:00,10,912.63416
2014-10-30 00:00:00,2014-10-30 05:00:00,11,960.08954
2014-10-30 00:00:00,2014-10-30 05:30:00,12,1045.6676
2014-10-30 00:00:00,2014-10-30 06:00:00,13,1111.4772
2014-10-30 00:00:00,2014-10-30 06:30:00,14,1169.0748
2014-10-30 00:00:00,2014-10-30 07:00:00,15,1199.7601
2014-10-30 00:00:00,2014-10-30 07:30:00,16,1195.2678
2014-10-30 00:00:00,2014-10-30 08:00:00,17,1174.7303
2014-10-30 00:00:00,2014-10-30 08:30:00,18,1157.5574
2014-10-30 00:00:00,2014-10-30 09:00:00,19,1132.306
2014-10-30 00:00:00,2014-10-30 09:30:00,20,1101.8772
2014-10-30 00:00:00,2014-10-30 10:00:00,21,1046.2222
2014-10-30 00:00:00,2014-10-30 10:30:00,22,1013.0107
2014-10-30 00:00:00,2014-10-30 11:00:00,23,1007.13654
2014-10-30 00:00:00,2014-10-30 11:30:00,24,1095.3663
2014-10-30 00:00:00,2014-10-30 12:00:00,25,1055.5698
2014-10-30 00:00:00,2014-10-30 12:30:00,26,1037.3419
2014-10-30 00:00:00,2014-10-30 13:00:00,27,1036.492
2014-10-30 00:00:00,2014-10-30 13:30:00,28,1047.2545
2014-10-30 00:00:00,2014-10-30 14:00:00,29,1066.3507
2014-10-30 00:00:00,2014-10-30 14:30:00,30,1084.4569
2014-10-30 00:00:00,2014-10-30 15:00:00,31,1104.3726
2014-10-30 00:00:00,2014-10-30 15:30:00,32,1130.0725
2014-10-30 00:00:00,2014-10-30 16:00:00,33,1156.07
2014-10-30 00:00:00,2014-10-30 16:30:00,34,1179.9052
2014-10-30 00:00:00,2014-10-30 17:00:00,35,1209.2622
2014-10-30 00:00:00,2014-10-30 17:30:00,36,1258.0707
2014-10-30 00:00:00,2014-10-30 18:00:00,37,1274.489
2014-10-30 00:00:00,2014-10-30 18:30:00,38,1288.7205
2014-10-30 00:00:00,2014-10-30 19:00:00,39,1298.4369
2014-10-30 00:00:00,2014-10-30 19:30:00,40,1292.7904
2014-10-30 00:00:00,2014-10-30 20:00:00,41,1268.4032
2014-10-30 00:00:00,2014-10-30 20:30:00,42,1240.1187
2014-10-30 00:00:00,2014-10-30 21:00:00,43,1198.5052
2014-10-30 00:00:00,2014-10-30 21:30:00,44,1148.7843
2014-10-30 00:00:00,2014-10-30 22:00:00,45,1087.9924
2014-10-30 00:00:00,2014-10-30 22:30:00,46,1079.6938
2014-10-30 00:00:00,2014-10-30 23:00:00,47,1114.2347
2014-10-30 00:00:00,2014-10-30 23:30:00,48,1230.2346
2014-10-31 00:00:00,2014-10-31 00:00:00,1,1202.391
2014-10-31 00:00:00,2014-10-31 00:30:00,2,1125.9404
2014-10-31 00:00:00,2014-10-31 01:00:00,3,1039.3287
2014-10-31 00:00:00,2014-10-31 01:30:00,4,965.6016
2014-10-31 00:00:00,2014-10-31 02:00:00,5,915.18085
2014-10-31 00:00:00,2014-10-31 02:30:00,6,889.551
2014-10-31 00:00:00,2014-10-31 03:00:00,7,880.48517
2014-10-31 00:00:00,2014-10-31 03:30:00,8,882.2232
2014-10-31 00:00:00,2014-10-31 04:00:00,9,884.4843
2014-10-31 00:00:00,2014-10-31 04:30:00,10,901.53894
2014-10-31 00:00:00,2014-10-31 05:00:00,11,947.31854
2014-10-31 00:00:00,2014-10-31 05:30:00,12,1031.238
2014-10-31 00:00:00,2014-10-31 06:00:00,13,1098.067
2014-10-31 00:00:00,2014-10-31 06:30:00,14,1157.6495
2014-10-31 00:00:00,2014-10-31 07:00:00,15,1192.2642
2014-10-31 00:00:00,2014-10-31 07:30:00,16,1192.1147
2014-10-31 00:00:00,2014-10-31 08:00:00,17,1169.0347
2014-10-31 00:00:00,2014-10-31 08:30:00,18,1145.648
2014-10-31 00:00:00,2014-10-31 09:00:00,19,1112.5048
2014-10-31 00:00:00,2014-10-31 09:30:00,20,1080.3069
2014-10-31 00:00:00,2014-10-31 10:00:00,21,1029.0786
2014-10-31 00:00:00,2014-10-31 10:30:00,22,996.1822
2014-10-31 00:00:00,2014-10-31 11:00:00,23,983.8666
2014-10-31 00:00:00,2014-10-31 11:30:00,24,1063.7291
2014-10-31 00:00:00,2014-10-31 12:00:00,25,1028.0013
2014-10-31 00:00:00,2014-10-31 12:30:00,26,1009.77844
2014-10-31 00:00:00,2014-10-31 13:00:00,27,1011.3851
2014-10-31 00:00:00,2014-10-31 13:30:00,28,1029.9536
2014-10-31 00:00:00,2014-10-31 14:00:00,29,1055.8461
2014-10-31 00:00:00,2014-10-31 14:30:00,30,1082.2499
2014-10-31 00:00:00,2014-10-31 15:00:00,31,1112.441
2014-10-31 00:00:00,2014-10-31 15:30:00,32,1148.0592
2014-10-31 00:00:00,2014-10-31 16:00:00,33,1178.5815
2014-10-31 00:00:00,2014-10-31 16:30:00,34,1203.2352
2014-10-31 00:00:00,2014-10-31 17:00:00,35,1232.0604
2014-10-31 00:00:00,2014-10-31 17:30:00,36,1277.7318
2014-10-31 00:00:00,2014-10-31 18:00:00,37,1291.4314
2014-10-31 00:00:00,2014-10-31 18:30:00,38,1303.208
2014-10-31 00:00:00,2014-10-31 19:00:00,39,1316.0212
2014-10-31 00:00:00,2014-10-31 19:30:00,40,1317.9907
2014-10-31 00:00:00,2014-10-31 20:00:00,41,1295.2294
2014-10-31 00:00:00,2014-10-31 20:30:00,42,1262.4741
2014-10-31 00:00:00,2014-10-31 21:00:00,43,1210.7667
2014-10-31 00:00:00,2014-10-31 21:30:00,44,1154.8187
2014-10-31 00:00:00,2014-10-31 22:00:00,45,1094.0923
2014-10-31 00:00:00,2014-10-31 22:30:00,46,1087.1687
2014-10-31 00:00:00,2014-10-31 23:00:00,47,1121.5903
2014-10-31 00:00:00,2014-10-31 23:30:00,48,1236.98
2014-11-01 00:00:00,2014-11-01 00:00:00,1,1271.3688
2014-11-01 00:00:00,2014-11-01 00:30:00,2,1189.4803
2014-11-01 00:00:00,2014-11-01 01:00:00,3,1094.8547
2014-11-01 00:00:00,2014-11-01 01:30:00,4,1016.4178
2014-11-01 00:00:00,2014-11-01 02:00:00,5,956.65283
2014-11-01 00:00:00,2014-11-01 02:30:00,6,921.0653
2014-11-01 00:00:00,2014-11-01 03:00:00,7,901.9155
2014-11-01 00:00:00,2014-11-01 03:30:00,8,900.97095
2014-11-01 00:00:00,2014-11-01 04:00:00,9,904.92957
2014-11-01 00:00:00,2014-11-01 04:30:00,10,924.2514
2014-11-01 00:00:00,2014-11-01 05:00:00,11,968.9961
2014-11-01 00:00:00,2014-11-01 05:30:00,12,1038.7277
2014-11-01 00:00:00,2014-11-01 06:00:00,13,1102.3972
2014-11-01 00:00:00,2014-11-01 06:30:00,14,1153.0176
2014-11-01 00:00:00,2014-11-01 07:00:00,15,1182.1519
2014-11-01 00:00:00,2014-11-01 07:30:00,16,1186.8582
2014-11-01 00:00:00,2014-11-01 08:00:00,17,1168.1289
2014-11-01 00:00:00,2014-11-01 08:30:00,18,1149.0315
2014-11-01 00:00:00,2014-11-01 09:00:00,19,1119.5168
2014-11-01 00:00:00,2014-11-01 09:30:00,20,1094.0305
2014-11-01 00:00:00,2014-11-01 10:00:00,21,1043.7542
2014-11-01 00:00:00,2014-11-01 10:30:00,22,1012.088
2014-11-01 00:00:00,2014-11-01 11:00:00,23,999.5674
2014-11-01 00:00:00,2014-11-01 11:30:00,24,1064.4722
2014-11-01 00:00:00,2014-11-01 12:00:00,25,1037.4728
2014-11-01 00:00:00,2014-11-01 12:30:00,26,1013.089
2014-11-01 00:00:00,2014-11-01 13:00:00,27,1011.87195
2014-11-01 00:00:00,2014-11-01 13:30:00,28,1037.884
2014-11-01 00:00:00,2014-11-01 14:00:00,29,1072.1385
2014-11-01 00:00:00,2014-11-01 14:30:00,30,1104.8914
2014-11-01 00:00:00,2014-11-01 15:00:00,31,1138.2311
2014-11-01 00:00:00,2014-11-01 15:30:00,32,1178.5851
2014-11-01 00:00:00,2014-11-01 16:00:00,33,1213.6284
2014-11-01 00:00:00,2014-11-01 16:30:00,34,1240.9146
2014-11-01 00:00:00,2014-11-01 17:00:00,35,1270.4982
2014-11-01 00:00:00,2014-11-01 17:30:00,36,1311.3948
2014-11-01 00:00:00,2014-11-01 18:00:00,37,1336.2798
2014-11-01 00:00:00,2014-11-01 18:30:00,38,1348.1617
2014-11-01 00:00:00,2014-11-01 19:00:00,39,1356.5457
2014-11-01 00:00:00,2014-11-01 19:30:00,40,1356.3861
2014-11-01 00:00:00,2014-11-01 20:00:00,41,1326.4564
2014-11-01 00:00:00,2014-11-01 20:30:00,42,1285.1277
2014-11-01 00:00:00,2014-11-01 21:00:00,43,1223.9683
2014-11-01 00:00:00,2014-11-01 21:30:00,44,1163.9364
2014-11-01 00:00:00,2014-11-01 22:00:00,45,1097.6371
2014-11-01 00:00:00,2014-11-01 22:30:00,46,1089.5454
2014-11-01 00:00:00,2014-11-01 23:00:00,47,1126.6294
2014-11-01 00:00:00,2014-11-01 23:30:00,48,1232.1943
2014-11-02 00:00:00,2014-11-02 00:00:00,1,1175.7467
2014-11-02 00:00:00,2014-11-02 00:30:00,2,1102.4154
2014-11-02 00:00:00,2014-11-02 01:00:00,3,1024.9387
2014-11-02 00:00:00,2014-11-02 01:30:00,4,963.9762
2014-11-02 00:00:00,2014-11-02 02:00:00,5,917.30347
2014-11-02 00:00:00,2014-11-02 02:30:00,6,887.19434
2014-11-02 00:00:00,2014-11-02 03:00:00,7,869.6746
2014-11-02 00:00:00,2014-11-02 03:30:00,8,873.2644
2014-11-02 00:00:00,2014-11-02 04:00:00,9,884.15875
2014-11-02 00:00:00,2014-11-02 04:30:00,10,909.1642
2014-11-02 00:00:00,2014-11-02 05:00:00,11,954.96576
2014-11-02 00:00:00,2014-11-02 05:30:00,12,1018.4904
2014-11-02 00:00:00,2014-11-02 06:00:00,13,1075.2867
2014-11-02 00:00:00,2014-11-02 06:30:00,14,1128.3522
2014-11-02 00:00:00,2014-11-02 07:00:00,15,1157.2961
2014-11-02 00:00:00,2014-11-02 07:30:00,16,1155.7831
2014-11-02 00:00:00,2014-11-02 08:00:00,17,1136.3225
2014-11-02 00:00:00,2014-11-02 08:30:00,18,1116.578
2014-11-02 00:00:00,2014-11-02 09:00:00,19,1084.2494
2014-11-02 00:00:00,2014-11-02 09:30:00,20,1057.3472
2014-11-02 00:00:00,2014-11-02 10:00:00,21,1014.9115
2014-11-02 00:00:00,2014-11-02 10:30:00,22,993.975
2014-11-02 00:00:00,2014-11-02 11:00:00,23,1004.14453
2014-11-02 00:00:00,2014-11-02 11:30:00,24,1079.0155
2014-11-02 00:00:00,2014-11-02 12:00:00,25,1057.8256
2014-11-02 00:00:00,2014-11-02 12:30:00,26,1035.3519
2014-11-02 00:00:00,2014-11-02 13:00:00,27,1025.8092
2014-11-02 00:00:00,2014-11-02 13:30:00,28,1034.7573
2014-11-02 00:00:00,2014-11-02 14:00:00,29,1049.2689
2014-11-02 00:00:00,2014-11-02 14:30:00,30,1062.0024
2014-11-02 00:00:00,2014-11-02 15:00:00,31,1073.8862
2014-11-02 00:00:00,2014-11-02 15:30:00,32,1097.482
2014-11-02 00:00:00,2014-11-02 16:00:00,33,1122.5096
2014-11-02 00:00:00,2014-11-02 16:30:00,34,1146.0254
2014-11-02 00:00:00,2014-11-02 17:00:00,35,1171.8942
2014-11-02 00:00:00,2014-11-02 17:30:00,36,1201.5587
2014-11-02 00:00:00,2014-11-02 18:00:00,37,1220.9163
2014-11-02 00:00:00,2014-11-02 18:30:00,38,1237.4417
2014-11-02 00:00:00,2014-11-02 19:00:00,39,1241.9302
2014-11-02 00:00:00,2014-11-02 19:30:00,40,1231.4762
2014-11-02 00:00:00,2014-11-02 20:00:00,41,1203.9766
2014-11-02 00:00:00,2014-11-02 20:30:00,42,1174.699
2014-11-02 00:00:00,2014-11-02 21:00:00,43,1127.1001
2014-11-02 00:00:00,2014-11-02 21:30:00,44,1079.3525
2014-11-02 00:00:00,2014-11-02 22:00:00,45,1023.1367
2014-11-02 00:00:00,2014-11-02 22:30:00,46,1011.17145
2014-11-02 00:00:00,2014-11-02 23:00:00,47,1044.3073
2014-11-02 00:00:00,2014-11-02 23:30:00,48,1135.5936
2014-11-03 00:00:00,2014-11-03 00:00:00,1,1144.1652
2014-11-03 00:00:00,2014-11-03 00:30:00,2,1069.097
2014-11-03 00:00:00,2014-11-03 01:00:00,3,990.9624
2014-11-03 00:00:00,2014-11-03 01:30:00,4,930.0282
2014-11-03 00:00:00,2014-11-03 02:00:00,5,874.84814
2014-11-03 00:00:00,2014-11-03 02:30:00,6,836.3981
2014-11-03 00:00:00,2014-11-03 03:00:00,7,816.918
2014-11-03 00:00:00,2014-11-03 03:30:00,8,821.91644
2014-11-03 00:00:00,2014-11-03 04:00:00,9,827.36255
2014-11-03 00:00:00,2014-11-03 04:30:00,10,843.05597
2014-11-03 00:00:00,2014-11-03 05:00:00,11,880.2058
2014-11-03 00:00:00,2014-11-03 05:30:00,12,933.8843
2014-11-03 00:00:00,2014-11-03 06:00:00,13,974.95514
2014-11-03 00:00:00,2014-11-03 06:30:00,14,1011.488
2014-11-03 00:00:00,2014-11-03 07:00:00,15,1024.4956
2014-11-03 00:00:00,2014-11-03 07:30:00,16,1016.19104
2014-11-03 00:00:00,2014-11-03 08:00:00,17,993.48376
2014-11-03 00:00:00,2014-11-03 08:30:00,18,964.8351
2014-11-03 00:00:00,2014-11-03 09:00:00,19,921.0347
2014-11-03 00:00:00,2014-11-03 09:30:00,20,880.35596
2014-11-03 00:00:00,2014-11-03 10:00:00,21,822.2051
2014-11-03 00:00:00,2014-11-03 10:30:00,22,779.62585
2014-11-03 00:00:00,2014-11-03 11:00:00,23,769.42584
2014-11-03 00:00:00,2014-11-03 11:30:00,24,813.2285
2014-11-03 00:00:00,2014-11-03 12:00:00,25,768.18866
2014-11-03 00:00:00,2014-11-03 12:30:00,26,735.63696
2014-11-03 00:00:00,2014-11-03 13:00:00,27,717.6427
2014-11-03 00:00:00,2014-11-03 13:30:00,28,721.458
2014-11-03 00:00:00,2014-11-03 14:00:00,29,728.6267
2014-11-03 00:00:00,2014-11-03 14:30:00,30,743.2455
2014-11-03 00:00:00,2014-11-03 15:00:00,31,772.16486
2014-11-03 00:00:00,2014-11-03 15:30:00,32,818.48285
2014-11-03 00:00:00,2014-11-03 16:00:00,33,866.6039
2014-11-03 00:00:00,2014-11-03 16:30:00,34,919.52606
2014-11-03 00:00:00,2014-11-03 17:00:00,35,983.88293
2014-11-03 00:00:00,2014-11-03 17:30:00,36,1053.531
2014-11-03 00:00:00,2014-11-03 18:00:00,37,1101.5493
2014-11-03 00:00:00,2014-11-03 18:30:00,38,1139.2596
2014-11-03 00:00:00,2014-11-03 19:00:00,39,1156.3978
2014-11-03 00:00:00,2014-11-03 19:30:00,40,1154.704
2014-11-03 00:00:00,2014-11-03 20:00:00,41,1136.6802
2014-11-03 00:00:00,2014-11-03 20:30:00,42,1113.0101
2014-11-03 00:00:00,2014-11-03 21:00:00,43,1073.4917
2014-11-03 00:00:00,2014-11-03 21:30:00,44,1031.7277
2014-11-03 00:00:00,2014-11-03 22:00:00,45,985.516
2014-11-03 00:00:00,2014-11-03 22:30:00,46,983.12854
2014-11-03 00:00:00,2014-11-03 23:00:00,47,1027.0033
2014-11-03 00:00:00,2014-11-03 23:30:00,48,1118.5178
2014-11-04 00:00:00,2014-11-04 00:00:00,1,1259.8606
2014-11-04 00:00:00,2014-11-04 00:30:00,2,1190.9363
2014-11-04 00:00:00,2014-11-04 01:00:00,3,1119.7356
2014-11-04 00:00:00,2014-11-04 01:30:00,4,1061.5516
2014-11-04 00:00:00,2014-11-04 02:00:00,5,1006.9693
2014-11-04 00:00:00,2014-11-04 02:30:00,6,966.3513
2014-11-04 00:00:00,2014-11-04 03:00:00,7,941.8389
2014-11-04 00:00:00,2014-11-04 03:30:00,8,942.3773
2014-11-04 00:00:00,2014-11-04 04:00:00,9,948.93646
2014-11-04 00:00:00,2014-11-04 04:30:00,10,967.0324
2014-11-04 00:00:00,2014-11-04 05:00:00,11,1007.2632
2014-11-04 00:00:00,2014-11-04 05:30:00,12,1068.9489
2014-11-04 00:00:00,2014-11-04 06:00:00,13,1123.5836
2014-11-04 00:00:00,2014-11-04 06:30:00,14,1166.5872
2014-11-04 00:00:00,2014-11-04 07:00:00,15,1187.1927
2014-11-04 00:00:00,2014-11-04 07:30:00,16,1185.8118
2014-11-04 00:00:00,2014-11-04 08:00:00,17,1162.3912
2014-11-04 00:00:00,2014-11-04 08:30:00,18,1136.6986
2014-11-04 00:00:00,2014-11-04 09:00:00,19,1097.4213
2014-11-04 00:00:00,2014-11-04 09:30:00,20,1060.8685
2014-11-04 00:00:00,2014-11-04 10:00:00,21,1005.51044
2014-11-04 00:00:00,2014-11-04 10:30:00,22,965.3993
2014-11-04 00:00:00,2014-11-04 11:00:00,23,954.1364
2014-11-04 00:00:00,2014-11-04 11:30:00,24,992.50116
2014-11-04 00:00:00,2014-11-04 12:00:00,25,967.93567
2014-11-04 00:00:00,2014-11-04 12:30:00,26,939.60767
2014-11-04 00:00:00,2014-11-04 13:00:00,27,932.85065
2014-11-04 00:00:00,2014-11-04 13:30:00,28,954.2336
2014-11-04 00:00:00,2014-11-04 14:00:00,29,976.90204
2014-11-04 00:00:00,2014-11-04 14:30:00,30,994.6389
2014-11-04 00:00:00,2014-11-04 15:00:00,31,1014.1346
2014-11-04 00:00:00,2014-11-04 15:30:00,32,1049.0541
2014-11-04 00:00:00,2014-11-04 16:00:00,33,1084.5311
2014-11-04 00:00:00,2014-11-04 16:30:00,34,1117.4752
2014-11-04 00:00:00,2014-11-04 17:00:00,35,1155.5824
2014-11-04 00:00:00,2014-11-04 17:30:00,36,1203.6497
2014-11-04 00:00:00,2014-11-04 18:00:00,37,1238.4507
2014-11-04 00:00:00,2014-11-04 18:30:00,38,1258.0034
2014-11-04 00:00:00,2014-11-04 19:00:00,39,1264.1216
2014-11-04 00:00:00,2014-11-04 19:30:00,40,1260.4683
2014-11-04 00:00:00,2014-11-04 20:00:00,41,1236.8827
2014-11-04 00:00:00,2014-11-04 20:30:00,42,1210.3738
2014-11-04 00:00:00,2014-11-04 21:00:00,43,1166.3304
2014-11-04 00:00:00,2014-11-04 21:30:00,44,1122.0088
2014-11-04 00:00:00,2014-11-04 22:00:00,45,1070.9177
2014-11-04 00:00:00,2014-11-04 22:30:00,46,1062.5996
2014-11-04 00:00:00,2014-11-04 23:00:00,47,1094.1935
2014-11-04 00:00:00,2014-11-04 23:30:00,48,1166.1746
2014-11-05 00:00:00,2014-11-05 00:00:00,1,1186.9132
2014-11-05 00:00:00,2014-11-05 00:30:00,2,1117.5791
2014-11-05 00:00:00,2014-11-05 01:00:00,3,1044.0298
2014-11-05 00:00:00,2014-11-05 01:30:00,4,981.7773
2014-11-05 00:00:00,2014-11-05 02:00:00,5,930.8308
2014-11-05 00:00:00,2014-11-05 02:30:00,6,894.92694
2014-11-05 00:00:00,2014-11-05 03:00:00,7,872.3448
2014-11-05 00:00:00,2014-11-05 03:30:00,8,870.1943
2014-11-05 00:00:00,2014-11-05 04:00:00,9,880.4047
2014-11-05 00:00:00,2014-11-05 04:30:00,10,909.21045
2014-11-05 00:00:00,2014-11-05 05:00:00,11,963.4617
2014-11-05 00:00:00,2014-11-05 05:30:00,12,1036.6272
2014-11-05 00:00:00,2014-11-05 06:00:00,13,1102.0538
2014-11-05 00:00:00,2014-11-05 06:30:00,14,1150.1774
2014-11-05 00:00:00,2014-11-05 07:00:00,15,1169.3457
2014-11-05 00:00:00,2014-11-05 07:30:00,16,1162.6592
2014-11-05 00:00:00,2014-11-05 08:00:00,17,1138.6448
2014-11-05 00:00:00,2014-11-05 08:30:00,18,1117.4238
2014-11-05 00:00:00,2014-11-05 09:00:00,19,1086.1652
2014-11-05 00:00:00,2014-11-05 09:30:00,20,1051.2544
2014-11-05 00:00:00,2014-11-05 10:00:00,21,992.868
2014-11-05 00:00:00,2014-11-05 10:30:00,22,954.57324
2014-11-05 00:00:00,2014-11-05 11:00:00,23,945.178
2014-11-05 00:00:00,2014-11-05 11:30:00,24,1005.44824
2014-11-05 00:00:00,2014-11-05 12:00:00,25,967.34033
2014-11-05 00:00:00,2014-11-05 12:30:00,26,943.42944
2014-11-05 00:00:00,2014-11-05 13:00:00,27,939.5155
2014-11-05 00:00:00,2014-11-05 13:30:00,28,955.6389
2014-11-05 00:00:00,2014-11-05 14:00:00,29,976.5585
2014-11-05 00:00:00,2014-11-05 14:30:00,30,994.68915
2014-11-05 00:00:00,2014-11-05 15:00:00,31,1013.5902
2014-11-05 00:00:00,2014-11-05 15:30:00,32,1042.423
2014-11-05 00:00:00,2014-11-05 16:00:00,33,1075.7651
2014-11-05 00:00:00,2014-11-05 16:30:00,34,1111.2654
2014-11-05 00:00:00,2014-11-05 17:00:00,35,1154.009
2014-11-05 00:00:00,2014-11-05 17:30:00,36,1203.5278
2014-11-05 00:00:00,2014-11-05 18:00:00,37,1240.8708
2014-11-05 00:00:00,2014-11-05 18:30:00,38,1262.4148
2014-11-05 00:00:00,2014-11-05 19:00:00,39,1268.329
2014-11-05 00:00:00,2014-11-05 19:30:00,40,1259.6527
2014-11-05 00:00:00,2014-11-05 20:00:00,41,1231.79
2014-11-05 00:00:00,2014-11-05 20:30:00,42,1204.1229
2014-11-05 00:00:00,2014-11-05 21:00:00,43,1161.7089
2014-11-05 00:00:00,2014-11-05 21:30:00,44,1112.4905
2014-11-05 00:00:00,2014-11-05 22:00:00,45,1051.0558
2014-11-05 00:00:00,2014-11-05 22:30:00,46,1039.6978
2014-11-05 00:00:00,2014-11-05 23:00:00,47,1072.6791
2014-11-05 00:00:00,2014-11-05 23:30:00,48,1166.334
2014-11-06 00:00:00,2014-11-06 00:00:00,1,1213.5814
2014-11-06 00:00:00,2014-11-06 00:30:00,2,1142.8732
2014-11-06 00:00:00,2014-11-06 01:00:00,3,1069.195
